PrimaryDI,publicDeviceRecordKey,publicVersionStatus,deviceRecordStatus,publicVersionNumber,publicVersionDate,devicePublishDate,deviceCommDistributionEndDate,deviceCommDistributionStatus,brandName,versionModelNumber,catalogNumber,dunsNumber,companyName,deviceCount,deviceDescription,DMExempt,premarketExempt,deviceHCTP,deviceKit,deviceCombinationProduct,singleUse,lotBatch,serialNumber,manufacturingDate,expirationDate,donationIdNumber,labeledContainsNRL,labeledNoNRL,MRISafetyStatus,rx,otc,deviceSterile,sterilizationPriorToUse
842307102861,abffd9f4-45b2-4e7f-8437-149002e8194f,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6734-18-62-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,34x18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000              ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102854,3968b3d3-c810-436a-9ecf-55212899a431,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6726-18-62-29-6,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102847,97d075b3-872f-4641-93a8-0070abf28915,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6722-18-62-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22X18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102830,70006f9e-e87f-42e7-b77c-3be30c73f1f5,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6728-22-62-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,28X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102823,63ffd0a2-47f4-4a6b-bfa7-f2c1414c09a9,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,5422-18-62-33-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22""X18"",BASIC      450 LB CAPACITY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102816,31fcabd8-bda9-4f16-92e0-39e9bd89367d,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,4265,,54164587,"GENDRON, INC.",1,"BED, ECONOMY LTC BARIATRIC LOW, S/FRAME650 LB. CAPACITYWIDTH EXPANDABLE: 36"" & 42""DECK HEIGHT ADJUSTS FROM 16-1/2"" TO 26""84"" DECK LENGTH3-FUNCTION HANDSETCHOCOLATE HEADBOARD & FOOTBOARDACTUATOR BELLOWS ON BOTH ENDSNO SIDE RAILS",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102793,607b3461-1a8d-47d0-9175-064725eb5be8,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6320-18-63-78-36-6,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20""X18"",DELUXE     350 LB CAPACITY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102786,350692e5-f28c-407a-986a-9f01769fa7e4,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6726-20-61-36-6,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102779,b8b61f53-00e8-41de-a28f-f67642bd1a77,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,5624-18-62-36-75-12-86,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,24X18,BASIC,BLACK",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102762,dc7b7a45-daaa-4b1c-bf8f-45e0d5793da4,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,6720-20-61-78-29-5,,54164587,"GENDRON, INC.",1,"WHEELCHAIR, 20X20,REM ARM, Q/R700# CAPACITY, REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102755,6078e00f-b03a-4293-a781-6b95e6284538,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,6320-18-63-78-36-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20""X18"",DELUXE     350 LB CAPACITY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102748,33496996-635b-49f9-a199-5552268027f3,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6826-22-62-26-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X22DP,REM ARM,Q/R850 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102731,a1e4c8f1-b54d-476a-ba8b-8811c9ea9f47,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6720-22-62-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102724,bfbb37c2-9fbb-46bb-978b-9c7c0799ca85,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6726-22-62-78-28-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X22DP,REM ARM,Q/R 700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102717,30f09573-f634-4367-943c-afc5e08d67ad,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6324-18-61-78-36-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,24""X18"",DELUXE     350 LB CAPACITY  ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102700,c91bcd4c-d529-4d52-b21b-f543a7e500c2,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6728-20-62-28-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,28X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102694,e8eb9596-d7d9-452b-915a-52d417977361,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6720-22-63-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20X22DP,HGT ADJ ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102687,48be11dc-a628-4f92-9017-fa562d815890,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6730-20-61-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,30X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102670,cf77c1f6-eb04-49a9-a00d-1f206d0c67d2,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,980-324,,54164587,"GENDRON, INC.",1,"STRETCHER,TRANSPORT PLUS,32""  HEIGHT ADJ ONLY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102663,d5228050-c157-467e-9204-267344254cc0,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6420-18-61-78-36-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20""X18"",DELUXE     450 LB CAPACITY  ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102656,4693fe10-ce45-4d51-a853-6ff037e41ea3,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,1150-123-212-119-139,,54164587,"GENDRON, INC.",1,"STRETCHER, CHR FRM, ENAM LTR, IV POLE  -MANUAL BACKREST W/ ENAMEL FINISH  -2"" HINGED LITTER PAD  -RESTRAINT STRAPS  -CHROME TELESCOPIC IV HOLDER FOR PUMP MOUNTING",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102649,add1c875-8c38-425e-83c8-311ef5206ad0,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6734-18-61-33-75-94-85-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,34x18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000              ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102632,963e9170-3169-4dc5-b8b9-dea0a63667e1,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6722-18-61-28-5,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22X18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102625,3e623870-4458-40a6-85a5-42795c33479e,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6722-22-62-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102618,e195770c-8005-4cc9-b671-23241b627330,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6422-18-62-36-85-R-86-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22""X18"",DELUXE     450 LB CAPACIT",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102601,09cc9726-51e2-4d0b-b016-31efb5295258,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,5154DX,,54164587,"GENDRON, INC.",1,"BED, BARIATRIC  ACUTE CARE     5 FUNCTION, 1000 LB CAPACITY WITH LOW PROFILE PATIENT HELPER",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102595,e45891b5-4c48-439f-a9eb-88c57a375375,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6832-20-62-78-27-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,32X20DP,REM ARM,Q/R850 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102588,46d6aa56-28ea-4bbc-a69f-66bccceffd08,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,5626-18-61-00-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26""X18"",BASIC      600 LB. CAPACITY    ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102571,43d23319-82a7-48b3-aa34-4f9d2e6c7d76,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,1050-123-213-151,,54164587,"GENDRON, INC.",1,"STRETCHER,CHR FRM,ENAM LTR    ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102564,153ec619-833a-45c2-8f93-0d66a5ba6ce1,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,4748B-NS,,54164587,"GENDRON, INC.",1,"BED,BARIATRIC 48x80"" 750 LB   NO SIDE RAILS  3 FUNCTION 750 LB. CAPACITY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102557,e4e9afd5-18c6-4fb1-8985-70bc7deb7b7e,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6724-20-62-28-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,24X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102540,033e86e9-a7a3-481b-9270-0b497fab5f72,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6728-22-62-29-7,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,28X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102533,196cc260-288c-43ed-9890-856db7ed8161,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6730-20-61-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,30X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000               ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102526,7a70a7cf-c079-4d5f-b5bf-48c9ccd9693b,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6730-20-61-28-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,30X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102519,21594098-2b19-4832-82da-f9546f6ba86f,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6322-18-61-33-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22""X18"",DELUXE     350 LB CAPACITY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102502,0c6cb697-6514-4827-809f-ee0117033041,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6730-22-62-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,30X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102496,0f8a742e-49f1-4071-b099-43b13fb61cf0,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6734-20-62-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,34x20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102489,f3d6a947-db20-46ea-b8e5-e19a710147ab,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6728-18-62-28-04-07-5,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,28X18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102472,4b1b1b60-edfb-48fe-9bed-d20a7493b6b4,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,1150-123-214-122,,54164587,"GENDRON, INC.",1,"STRETCHER,CHR FRM,ENAM LTR",,True,,,,,,,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102465,ae160dc3-5cde-4a76-98b6-07234ea7e0ee,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,MC4748D-4045-2,,54164587,"GENDRON, INC.",1,"BED,BARIATRIC ADJ 39x80 750LB 3 FUNCTION",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102458,57bab46a-0d77-4fe1-9fc8-26f715fb69ab,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6728-20-61-28-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,28X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102441,a4ced618-d6a7-4d00-8c05-ec267ba2624a,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6424-18-61-78-36-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,24X18,DELUXE       450 LB CAPACITY           ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102434,75f549b7-f0aa-47ba-8184-c9c018421706,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6830-22-62-78-27-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,30X22DP,REM ARM,Q/R850 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102427,6bf78b6d-cadd-4474-8d1f-2d972165cfa0,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,5624-18-62-33-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,24X18,BASIC,BLACK",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102410,df1dc26d-dfae-4df8-850c-fc89f60ec337,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6732-18-62-28-7,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,32X18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102403,a1ab8a28-0e23-421d-ad93-fd366c8e37e9,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6832-20-62-27-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,32X20DP,REM ARM,Q/R850 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102397,ac096f58-636d-42fd-aa4e-19678fd8375e,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,5322-18-62-33-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22""X18"",BASIC      350 LB CAPACITY         ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102380,135c4a10-5411-4f09-8ad3-0b9a8ce5b438,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6726-20-63-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102373,769acb46-9df3-4686-aefe-75f92d5166b5,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,MC4748D-4880-1F,,54164587,"GENDRON, INC.",1,"BED,BARIATRIC ADJ 39x80 750LB 3 FUNCTION WIDTH & LENGTH ADJ4748D  92x52x32",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102366,da4b06b8-56a5-47aa-aa84-df72235b4509,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6732-22-61-36-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,32X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102359,c4de8882-03a1-4391-9a51-c0f4542d64df,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,1150-123-212-119,,54164587,"GENDRON, INC.",1,"STRETCHER,CHR FRM,ENAM LTR    ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102342,94a716a2-bc19-4b98-83dc-13df09d2ce80,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,5626-18-63-36-85-R-86-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26""X18"",BASIC      600 LB. CAPACITY        REL03-01A 03/03/03                              EC03-08 3/26/03",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102335,2357a30f-b174-427a-9a7b-142da6859739,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,7850-3826-63-27,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,NON-FOLDING,MANUAL 1, 000LB MAX CAP,  REGENCY XLC                  CUSTOM WHEELCHAIR",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102328,23397131-a75b-4761-8711-5855b87244ad,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,4850MR,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,MR 26"" X 20"" DP,SS 850 lb capacity",,True,,,,,,True,,,,,,MR Conditional,,,,
842307102311,ad075c13-bc32-45fc-b899-9af48781f1dc,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,3874-W,,54164587,"GENDRON, INC.",1,"BED, BARIATRIC EXPANDABLE LOW BED W/SCALE850 LB      5 FUNCTION39-48 WIDE X 86 LONG",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102304,b00760ab-a6ed-43e3-8597-63acd84f1794,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6422-18-62-78-36-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,22""X18"",DELUXE     450 LB CAPACITY           ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102298,c3142a31-ac28-4e59-b8c9-a653fd520238,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6424-18-62-78-33-8-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,24""X18"",DELUXE     450 LB CAPACITY",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102281,f68ac1b7-3c7e-428c-acef-74d49520e84c,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,1150-123-213-140-144,,54164587,"GENDRON, INC.",1,"STRETCHER,CHR FRM,ENAM LTR    INCLUDES:          1.  FOWLER BACK REST ATTACHMENT          2.  3"" HINGED PAD          3.  FULL LENGTH UTILITY SHELF          4.  OXYGEN HOLDER",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102274,20f68ba0-ed11-4944-91a1-ab634167fe18,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,5320-18-62-36-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20""X18"",BASIC      350 LB CAPACITY         REL03-01 01/17/03       EC03-08 3/25/03",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102267,b147d0e7-6673-47a7-a5ce-6b78ff89309a,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6732-20-61-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,32X20DP,REM ARM,Q/R 700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102250,77037f52-0e7d-4b82-a172-54f84fb3d5ba,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6726-20-61-78-00-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102243,0d316fc3-4675-461c-9a39-984ff285d6cb,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6726-18-61-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,26X18DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102236,9071850a-19bc-4091-a3fe-38786facad9f,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6720-22-61-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20X22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000     ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102229,8d0a90ec-f55d-40c8-9d49-0077cbcc4503,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6850,,54164587,"GENDRON, INC.",1,"CHAIR,EC TRANS.               FULLY ELECTRIC OPERATION TRANSPORT ""CHAIR""",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102212,09d270ab-4861-4e84-a6c9-57d495195274,Update,Published,3,2021-11-16,2017-04-28,2020-06-15,Not in Commercial Distribution,,5420-18-62-33-P1188,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,20""X18"",BASIC      450 LB CAPACITY  REL03-01 01/17/03                 EC03-08 3/25/03",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102205,864ac278-6b85-46c6-b338-2bfc0b2d44b3,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6728-20-61-78-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,28X20DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000      ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
842307102199,0cb0efa3-d9d8-463d-bb12-4c24011d7762,Update,Published,3,2021-11-16,2017-05-05,2020-06-15,Not in Commercial Distribution,,6734-22-62-29-8,,54164587,"GENDRON, INC.",1,"WHEELCHAIR,34x22DP,REM ARM,Q/R700 LB CAPACITY,REGENCY XL2000              ",,True,,,,,,True,,,,,,Labeling does not contain MRI Safety Information,,,,
